Controller,ControllerSlug,RunType,Simulation,Completed,FinalLongitude_deg,FinalLatitude_deg,FinalAltitude_km,FinalVelocity_kms,FinalHeatLoad_Jm2,FinalPositionX_km,FinalPositionY_km,FinalPositionZ_km,FinalCartesianPositionErrorNorm_km,FinalCartesianVelocityErrorNorm_kms
MPG,mpg,MonteCarlo,11,true,24.9789407925185,2.9963481206505165,25.0,0.8230840172269293,100546.10195394087,5796.272045447041,2700.2528058826165,334.70673769917994,2.3854388979843786,0.1370779708554227
MPG,mpg,MonteCarlo,12,true,24.98278679285931,3.000632925050363,25.0,0.8529766526786617,99727.16261605176,5796.068072028683,2700.631297535887,335.18493395189404,1.9223409995187386,0.17948346581727212
MPG,mpg,MonteCarlo,13,true,24.98465541164167,2.9987699534771117,25.0,0.8215939092247062,99198.32389544776,5795.989867367404,2700.824928303078,334.9770213015506,1.7180063215091155,0.13856255748545604
MPG,mpg,MonteCarlo,14,true,24.984059931167465,2.999391153608172,25.0,0.8260356712869769,99496.08335621661,5796.014644672869,2700.7631557694335,335.0463489503653,1.7802554366484882,0.1461490661683559
MPG,mpg,MonteCarlo,15,true,24.980530988698856,2.9989647191971724,25.000000000000004,0.8469110276934154,99788.5355687473,5796.183238385783,2700.4072174703138,334.99875769759905,2.175872802286029,0.17056528703899212
MPG,mpg,MonteCarlo,16,true,24.981676209756742,3.0007788571305225,25.000000000000004,0.8854361621483273,100030.48496144438,5796.119644310045,2700.5185893616267,335.2012203505246,2.04683466632316,0.21056503370358062
MPG,mpg,MonteCarlo,17,true,24.98269074610332,2.996689090575846,25.000000000000004,0.8002901326976828,99597.5183370351,5796.093498496084,2700.6313192246275,334.74479097285376,1.966879137072107,0.11344277305535347
MPG,mpg,MonteCarlo,18,true,24.984012658761063,3.001386000200768,25.0,0.8872857189158465,99663.54345995725,5796.006295820898,2700.75344510525,335.26897906848626,1.7909395017985337,0.21731643930114758
MPG,mpg,MonteCarlo,19,true,24.984107385995106,2.9980999502917225,25.0,0.8222182758358567,99810.7387976321,5796.019250291312,2700.771144680783,334.9022470530642,1.78632511534352,0.13668347816480778
MPG,mpg,MonteCarlo,20,true,24.98075772489088,2.995107572671425,25.0,0.7840080588941071,100146.26887067755,5796.192981233583,2700.4396725840315,334.56828869723967,2.216004039487927,0.09241432870777025
MPG,mpg,MonteCarlo,21,true,24.981787439120907,3.0003553925377693,25.0,0.8717985153942787,99941.31655342468,5796.116647213691,2700.5308876880113,335.15396059768943,2.032958010567585,0.1962436335357383
MPG,mpg,MonteCarlo,22,true,24.986664110437165,2.996601147159358,25.0,0.7645695841875099,99594.51646723638,5795.906666100165,2701.0334789331328,334.7349762230474,1.5360290966848895,0.07257412978951873
MPG,mpg,MonteCarlo,23,true,24.979457292705668,2.9956066471747604,25.0,0.8097345932555425,100678.17437477455,5796.251629269648,2700.3068859476975,334.62398697851745,2.3446099212230287,0.11977542831581406
MPG,mpg,MonteCarlo,24,true,24.980711125111746,3.0018646392633195,25.0,0.9003750222297009,100298.38527845137,5796.159371753117,2700.4182765806086,335.3223963843087,2.1627504883709436,0.23054651490387817
MPG,mpg,MonteCarlo,25,true,24.9787071478646,3.000235422218121,25.0,0.889722238667636,100446.17347875923,5796.26245880252,2700.2195737971615,335.1405715938376,2.3764844287022844,0.2194994186199802
MPG,mpg,MonteCarlo,26,true,24.991040547105822,2.997814446946741,25.0,0.7507968598326734,99174.91583579092,5795.693909517008,2701.4731858444393,334.87038405920015,1.0292992178569724,0.060264296930880874
MPG,mpg,MonteCarlo,27,true,24.985369849607565,2.9997527125074055,25.0,0.8305172632137958,100246.31670957548,5795.950980731651,2700.894772713824,335.0866999031018,1.632997824896751,0.14974924054424393
MPG,mpg,MonteCarlo,28,true,24.9826416830794,2.9913089068832504,25.016116897662425,0.7352646228086173,100098.15129127177,5796.138866706562,2700.6464172556753,334.14518589066,2.167155730730101,0.03535055196290855
MPG,mpg,MonteCarlo,29,true,24.9818827701574,2.996367856480875,25.0,0.7931724281524558,100569.20773989364,5796.133282889818,2700.5503759500625,334.70894027778945,2.0622765597806176,0.10452310662909768
MPG,mpg,MonteCarlo,30,true,24.984839838792485,3.001886057828445,25.0,0.876125404651133,99460.56544572358,5795.964651893693,2700.8358858248757,335.32478674916916,1.7049917096234535,0.20436882310273574
